"sp_name","parameter","correlation","p.value","ci_low","ci_high","sig","duration"
"Senecella calanoides","mean_max",0.336666778292338,0.0292509152788172,0.0364668350094278,0.581134381710881,"Sig.",43
"Senecella calanoides","mean_min",0.278599916417944,0.0740012896147381,-0.0276748164653217,0.53705593109484,"Non Sig.",43
"Senecella calanoides","mean_range",0.46814737255106,0.00176887533706054,0.191457474984581,0.67590746423041,"Sig.",43
"Senecella calanoides","med",0.329143451857591,0.0333019742150684,0.0280145867193617,0.575503190140893,"Sig.",43
"Senecella calanoides","min",0.243537583592225,0.120142151125013,-0.0652213795679438,0.509738740803831,"Non Sig.",43
"Senecella calanoides","range",0.253968763785967,0.104595928292062,-0.0541417483581497,0.517922191310175,"Non Sig.",43
"Senecella calanoides","var",0.164371783968958,0.2982473827606,-0.146898283094633,0.446020946336988,"Non Sig.",43
"Skistodiaptomus sp","max",0.679368454698677,1.41844617536314e-38,0.610112126991603,0.738322040528691,"Sig.",43
"Skistodiaptomus sp","mean",0.559674611359373,4.53298163901497e-24,0.472682486396184,0.635864032140108,"Sig.",43
"Skistodiaptomus sp","mean_max",0.589598531019316,3.87920317147613e-27,0.506648248774412,0.661733182877009,"Sig.",43
"Skistodiaptomus sp","mean_min",0.530086120278527,2.50826869277196e-21,0.439349691494515,0.610115421274542,"Sig.",43
"Skistodiaptomus sp","mean_range",0.398682663317054,6.5038572861219e-12,0.294276111883295,0.493685513659343,"Sig.",43
"Skistodiaptomus sp","med",0.542972160008926,1.72996003229699e-22,0.453835759354775,0.621349977722239,"Sig.",43
"Skistodiaptomus sp","min",0.41593189277683,6.26238107747103e-13,0.313049362660881,0.509165869463417,"Sig.",43
"Skistodiaptomus sp","range",0.205856633516912,0.000592422923127588,0.089758251085207,0.316435529262332,"Sig.",43
"Skistodiaptomus sp","var",0.151004679406036,0.0121720854814983,0.0333157928744405,0.264563157190561,"Sig.",43
"Epischura lacustris","max",0.898343680019157,1.66671247353305e-37,0.852869621573533,0.930291692720866,"Sig.",44
"Epischura lacustris","mean",0.766390688721332,6.19879623788544e-21,0.672086011406102,0.836230635667111,"Sig.",44
"Epischura lacustris","mean_max",0.786681602630315,1.13826837071902e-22,0.699173070419812,0.850967180693214,"Sig.",44
"Epischura lacustris","mean_min",0.74744265674975,1.82860979661219e-19,0.647017463704736,0.822377691606735,"Sig.",44
"Epischura lacustris","mean_range",0.368618681132862,0.000137770927629917,0.187591684326067,0.525427233870971,"Sig.",44
"Epischura lacustris","med",0.746887350868242,2.01012787344874e-19,0.646286045292068,0.821970361800466,"Sig.",44
"Epischura lacustris","min",0.660150053721875,4.44209925899556e-14,0.534265566651249,0.757389329017215,"Sig.",44
"Epischura lacustris","range",0.430863514800104,6.16903871796246e-06,0.258007628634857,0.576991094497187,"Sig.",44
"Epischura lacustris","var",0.205036507333865,0.0387093277302774,0.0110002389629147,0.384191959742369,"Sig.",44
"Leptodiaptomus minutus","max",0.643104952357422,3.30103985451168e-39,0.574394173065072,0.702816791825432,"Sig.",44
"Leptodiaptomus minutus","mean",0.601238628244178,3.15154236641829e-33,0.526788926611282,0.666533509471497,"Sig.",44
"Leptodiaptomus minutus","mean_max",0.623109401260056,3.07384782050783e-36,0.551599557319615,0.68552639786798,"Sig.",44
"Leptodiaptomus minutus","mean_min",0.579460680584765,1.88287751915895e-30,0.502209015261982,0.647536627396793,"Sig.",44
"Leptodiaptomus minutus","mean_range",0.427568049023979,7.84333844631467e-16,0.334176408917375,0.51264520131532,"Sig.",44
"Leptodiaptomus minutus","med",0.594985009028631,2.07690445726489e-32,0.519717946147384,0.661087149228287,"Sig.",44
"Leptodiaptomus minutus","min",0.473371115829258,1.69222465512903e-19,0.384228892076577,0.553768709590899,"Sig.",44
"Leptodiaptomus minutus","range",0.369616005068883,6.31935566030301e-12,0.271593801952729,0.460048489395595,"Sig.",44
"Leptodiaptomus minutus","var",0.300812223381737,3.34944196111963e-08,0.198353344741449,0.396767758865443,"Sig.",44
"Leptodiaptomus sicilis","max",0.189147208943142,2.91973977923248e-05,0.101548314463599,0.273835556661054,"Sig.",44
"Leptodiaptomus sicilis","mean",0.197718839557447,1.2266954851839e-05,0.110353173684339,0.282052443787281,"Sig.",44
"Leptodiaptomus sicilis","mean_max",0.202288233368187,7.60680149179033e-06,0.115052508094821,0.286427679910936,"Sig.",44
"Leptodiaptomus sicilis","mean_min",0.194517200875821,1.70347838034331e-05,0.107062815222446,0.278984754246093,"Sig.",44
"Leptodiaptomus sicilis","mean_range",0.158527921297211,0.000476768800195633,0.0702075700261861,0.244382164535856,"Sig.",44
"Leptodiaptomus sicilis","med",0.200956985506352,8.75294858137525e-06,0.113683000119839,0.285153360132703,"Sig.",44
"Leptodiaptomus sicilis","min",0.201939417463131,7.89245069852832e-06,0.11469363514272,0.286093809181484,"Sig.",44
"Leptodiaptomus sicilis","range",0.152791678195392,0.000763950546460389,0.0643554972377593,0.238846665717775,"Sig.",44
"Leptodiaptomus sicilis","var",0.105675805108479,0.0203118845090137,0.0165172933253873,0.193167030956199,"Sig.",44
"Limnocalanus macrurus","max",0.469444417682976,5.12509852952841e-06,0.286017445763888,0.619683712493405,"Sig.",44
"Limnocalanus macrurus","mean",0.471902817121784,4.50204713166712e-06,0.288914483332826,0.621625214468746,"Sig.",44
"Limnocalanus macrurus","mean_max",0.486118578755168,2.08551204504955e-06,0.30573266032844,0.632816043612198,"Sig.",44
"Limnocalanus macrurus","mean_min",0.461745402081423,7.64195719908584e-06,0.276966381698948,0.613591555139535,"Sig.",44
"Limnocalanus macrurus","mean_range",0.305265447357137,0.00426257180898386,0.099848124168735,0.485724946528505,"Sig.",44
"Limnocalanus macrurus","med",0.456087383937931,1.01873846221038e-05,0.270335579069791,0.609102865626199,"Sig.",44
"Limnocalanus macrurus","min",0.486788845428227,2.00947487330074e-06,0.306528418324073,0.633342177516934,"Sig.",44
"Limnocalanus macrurus","range",0.39507140979849,0.000166893212670536,0.199931533541087,0.560065919625916,"Sig.",44
"Limnocalanus macrurus","var",0.377668577615654,0.000337295315195914,0.180213714379973,0.54586455381613,"Sig.",44
"Senecella calanoides","max",0.249452113616894,0.111127107540147,-0.0589485060335741,0.514384717892501,"Non Sig.",44
"Senecella calanoides","mean",0.285618275027223,0.0667192254442534,-0.0200539348181872,0.542459611497481,"Non Sig.",44
"Senecella calanoides","mean_max",0.324422563332774,0.036071981160589,0.0227326961516394,0.571957646928381,"Sig.",44
"Senecella calanoides","mean_min",0.262806002236914,0.0926697569608642,-0.0446954033042018,0.524817567285263,"Non Sig.",44
"Senecella calanoides","mean_range",0.468422441695971,0.00175637287302155,0.191796869376509,0.676098787677047,"Sig.",44
"Senecella calanoides","med",0.306386933687338,0.048445645040046,0.00270771708837404,0.558326588855641,"Sig.",44
"Senecella calanoides","min",0.239654702012384,0.126353137439108,-0.069326287110088,0.506680196932003,"Non Sig.",44
"Senecella calanoides","range",0.244829358226056,0.118127685974188,-0.0638534198664622,0.51075478155776,"Non Sig.",44
"Senecella calanoides","var",0.135622712738524,0.391789121043534,-0.175544595558059,0.422152931571341,"Non Sig.",44
"Skistodiaptomus sp","max",0.676793007486531,3.44130981834834e-38,0.607110529704587,0.736145732961041,"Sig.",44
"Skistodiaptomus sp","mean",0.553762290899636,1.68433011507073e-23,0.46600202548107,0.630732512795859,"Sig.",44
"Skistodiaptomus sp","mean_max",0.583857703946417,1.59192204083533e-26,0.500111982272403,0.656783532043755,"Sig.",44
"Skistodiaptomus sp","mean_min",0.524132566512277,8.30589777367815e-21,0.432672799588588,0.604913987370787,"Sig.",44
"Skistodiaptomus sp","mean_range",0.401115485249771,4.71339302863243e-12,0.296919009494229,0.495872507691939,"Sig.",44
"Skistodiaptomus sp","med",0.53776676499152,5.16614526786987e-22,0.447978345710698,0.616815585962789,"Sig.",44
"Skistodiaptomus sp","min",0.410543149221998,1.31999426156748e-12,0.307175859623087,0.504336201115959,"Sig.",44
"Skistodiaptomus sp","range",0.201005824736577,0.00080113669000256,0.0847365465982426,0.31187471933499,"Sig.",44
"Skistodiaptomus sp","var",0.154965340845745,0.0100626324190603,0.0373663077735021,0.268330814536533,"Sig.",44
"Epischura lacustris","max",0.890917583549997,4.6912078600396e-36,0.842397389356259,0.925107357288861,"Sig.",45
"Epischura lacustris","mean",0.762696771248062,1.22900767339359e-20,0.667181877104874,0.833536981927806,"Sig.",45
"Epischura lacustris","mean_max",0.783076233814332,2.38922153430468e-22,0.694341712768255,0.848356107545494,"Sig.",45
"Epischura lacustris","mean_min",0.743861160246105,3.35240606808192e-19,0.642303358976608,0.819749229743311,"Sig.",45
"Epischura lacustris","mean_range",0.385689188363725,6.24647409521934e-05,0.206719687171533,0.539684074648553,"Sig.",45
"Epischura lacustris","med",0.741367368488581,5.08257707485562e-19,0.639025464954267,0.817917144991859,"Sig.",45
"Epischura lacustris","min",0.660150053721875,4.44209925899556e-14,0.534265566651249,0.757389329017215,"Sig.",45
"Epischura lacustris","range",0.452698712224048,1.77803469195064e-06,0.283152112620038,0.594807617623877,"Sig.",45
"Epischura lacustris","var",0.195001444220689,0.0495250205017145,0.000547302626351652,0.375245932481324,"Sig.",45
"Leptodiaptomus minutus","max",0.637076744701756,2.73426297223259e-38,0.567510871922501,0.697611546168917,"Sig.",45
"Leptodiaptomus minutus","mean",0.596796020836229,1.20812836737209e-32,0.521764600853749,0.662665100397359,"Sig.",45
"Leptodiaptomus minutus","mean_max",0.619208354369485,1.10184950270197e-35,0.547164841952808,0.682144887483196,"Sig.",45
"Leptodiaptomus minutus","mean_min",0.57468591679736,7.17900048639136e-30,0.496836560713883,0.643360265593135,"Sig.",45
"Leptodiaptomus minutus","mean_range",0.435008190474946,2.16747182515912e-16,0.342271139098336,0.519351865425819,"Sig.",45
"Leptodiaptomus minutus","med",0.587334146840011,1.97355914076645e-31,0.511081102539264,0.654414423619783,"Sig.",45
"Leptodiaptomus minutus","min",0.469678770977101,3.5063137075741e-19,0.38017447466178,0.55046807074197,"Sig.",45
"Leptodiaptomus minutus","range",0.360417766968061,2.25355856713797e-11,0.261736242960317,0.451641484403215,"Sig.",45
"Leptodiaptomus minutus","var",0.295557891135712,5.92444226614015e-08,0.19280683241122,0.391897425859708,"Sig.",45
"Leptodiaptomus sicilis","max",0.191289270014784,2.35924942698384e-05,0.103747374133699,0.275890126266812,"Sig.",45
"Leptodiaptomus sicilis","mean",0.196090951521872,1.4505446693719e-05,0.108679936318921,0.28049287828037,"Sig.",45
"Leptodiaptomus sicilis","mean_max",0.200801046821298,8.8974960722634e-06,0.113522601448482,0.285004070367761,"Sig.",45
"Leptodiaptomus sicilis","mean_min",0.192894969449727,2.00774982978992e-05,0.105396361445029,0.277429734881698,"Sig.",45
"Leptodiaptomus sicilis","mean_range",0.164077076906886,0.000297552511643574,0.0758745686105321,0.249731803565666,"Sig.",45
"Leptodiaptomus sicilis","med",0.19861207032738,1.11825216331701e-05,0.111271498338552,0.282907996293813,"Sig.",45
"Leptodiaptomus sicilis","min",0.19695042299701,1.32792217266444e-05,0.109563289037477,0.281316333235485,"Sig.",45
"Leptodiaptomus sicilis","range",0.165150464160433,0.000271142830360287,0.0769714086157306,0.250765994648867,"Sig.",45
"Leptodiaptomus sicilis","var",0.103239060714949,0.0234063223073336,0.0140542430323423,0.190794205928873,"Sig.",45
"Limnocalanus macrurus","max",0.468849869443308,5.28750614881709e-06,0.285317318871062,0.619213896336986,"Sig.",45
"Limnocalanus macrurus","mean",0.468358141968728,5.42546956239497e-06,0.284738419395763,0.618825248507501,"Sig.",45
"Limnocalanus macrurus","mean_max",0.48327050661761,2.43990480314417e-06,0.302354163269042,0.630578903301534,"Sig.",45
"Limnocalanus macrurus","mean_min",0.457912437261032,9.29031758994392e-06,0.272472490671684,0.61055181153161,"Sig.",45
"Limnocalanus macrurus","mean_range",0.308221238030024,0.00388757843178737,0.103077327032174,0.488214001132302,"Sig.",45
"Limnocalanus macrurus","med",0.452878197209431,1.19646926139127e-05,0.26658245185389,0.60655254918399,"Sig.",45
"Limnocalanus macrurus","min",0.486786512793334,2.00973490188454e-06,0.306525648522382,0.633340346721954,"Sig.",45
"Limnocalanus macrurus","range",0.406369701893987,0.000103471745635329,0.212817943796306,0.569234129321326,"Sig.",45
"Limnocalanus macrurus","var",0.377393327291348,0.000340963919292886,0.17990311889897,0.545639160180852,"Sig.",45
"Senecella calanoides","max",0.249522355090513,0.111023221342,-0.0588738622139646,0.514439800632771,"Non Sig.",45
"Senecella calanoides","mean",0.273476106095613,0.0797015627713514,-0.0332161102269824,0.533097488494839,"Non Sig.",45
"Senecella calanoides","mean_max",0.313527964473091,0.0431896532662447,0.0106073924741292,0.56373998879966,"Sig.",45
"Senecella calanoides","mean_min",0.2497904505399,0.110627389516669,-0.058588932325421,0.514650018611478,"Non Sig.",45
"Senecella calanoides","mean_range",0.463529077265294,0.00199086050541281,0.18576905032912,0.672691036545822,"Sig.",45
"Senecella calanoides","med",0.297385995881745,0.055793962690844,-0.0071957525438885,0.551472548765192,"Non Sig.",45
"Senecella calanoides","min",0.232028401417278,0.139247366462359,-0.0773583231152377,0.50065333472536,"Non Sig.",45
"Senecella calanoides","range",0.24781783448923,0.113565074819449,-0.0606842397133976,0.513102513272737,"Non Sig.",45
"Senecella calanoides","var",0.116932932969159,0.460831766052333,-0.193889168535188,0.406420285344816,"Non Sig.",45
"Skistodiaptomus sp","max",0.667476841780616,7.88740364195964e-37,0.596269432650004,0.728263112286463,"Sig.",45
"Skistodiaptomus sp","mean",0.54871605333445,5.05919242199305e-23,0.460308074537856,0.626347367305827,"Sig.",45
"Skistodiaptomus sp","mean_max",0.578221959115454,6.19699530032417e-26,0.49370462658177,0.651918361387516,"Sig.",45
"Skistodiaptomus sp","mean_min",0.518731394902785,2.41201293516698e-20,0.426624069931829,0.600189181106844,"Sig.",45
"Skistodiaptomus sp","mean_range",0.406766040449148,2.20861447636843e-12,0.303063659505642,0.500947460811849,"Sig.",45
"Skistodiaptomus sp","med",0.532457164604183,1.54668989940343e-21,0.442011604616352,0.612185009727608,"Sig.",45
"Skistodiaptomus sp","min",0.410920374194437,1.25340452531905e-12,0.3075867627423,0.504674480606255,"Sig.",45
"Skistodiaptomus sp","range",0.185070644050822,0.00205798051713458,0.0682814309264251,0.296856153613902,"Sig.",45
"Skistodiaptomus sp","var",0.149443909179483,0.0131048974616956,0.031720675486239,0.263077490896788,"Sig.",45
"Epischura lacustris","max",0.887094063096392,2.38372203375687e-35,0.837019741623239,0.922433085719996,"Sig.",46
"Epischura lacustris","mean",0.759019847136212,2.39951012451924e-20,0.662308512828938,0.830852370894291,"Sig.",46
"Epischura lacustris","mean_max",0.779561439363101,4.85651227730018e-22,0.689639416190153,0.845807569298083,"Sig.",46
"Epischura lacustris","mean_min",0.740301484175512,6.06316250773754e-19,0.637625576474401,0.817133610395585,"Sig.",46
"Epischura lacustris","mean_range",0.394288632311103,4.12355603068652e-05,0.216407714760713,0.54683280471871,"Sig.",46
"Epischura lacustris","med",0.73651832409645,1.12626022680205e-18,0.632662398961092,0.814350304671981,"Sig.",46
"Epischura lacustris","min",0.655653983339631,7.53241312758882e-14,0.528577011289879,0.753989061420917,"Sig.",46
"Epischura lacustris","range",0.443536023533778,3.02842861519665e-06,0.272572291916881,0.58734824464218,"Sig.",46
"Epischura lacustris","var",0.19145892834,0.0538946923159495,-0.00313260793321739,0.372079821760201,"Non Sig.",46
"Leptodiaptomus minutus","max",0.631617714528087,1.78190697712033e-37,0.561285864014216,0.692892254624575,"Sig.",46
"Leptodiaptomus minutus","mean",0.592608490578351,4.20674116291186e-32,0.517033512958984,0.659015579450965,"Sig.",46
"Leptodiaptomus minutus","mean_max",0.615121553588285,4.11790460208628e-35,0.542523295375592,0.678599472083745,"Sig.",46
"Leptodiaptomus minutus","mean_min",0.570602528421256,2.21644663659728e-29,0.492246754470234,0.639785386386399,"Sig.",46
"Leptodiaptomus minutus","mean_range",0.439666817042724,9.53165392159708e-17,0.347346652736437,0.52354594406089,"Sig.",46
"Leptodiaptomus minutus","med",0.579381448193429,1.92550731545971e-30,0.502119816109858,0.647467358234606,"Sig.",46
"Leptodiaptomus minutus","min",0.466286469825675,6.79480939427369e-19,0.376452552700816,0.547433417481945,"Sig.",46
"Leptodiaptomus minutus","range",0.352727799686777,6.32616164697853e-11,0.253510837268949,0.44460055394368,"Sig.",46
"Leptodiaptomus minutus","var",0.289646991028298,1.11016147026245e-07,0.186575080396386,0.386412047012031,"Sig.",46
"Leptodiaptomus sicilis","max",0.188791451993969,3.02426039297598e-05,0.101183173971016,0.273494255573067,"Sig.",46
"Leptodiaptomus sicilis","mean",0.19464078169632,1.6821906933444e-05,0.107189785025672,0.279103196728119,"Sig.",46
"Leptodiaptomus sicilis","mean_max",0.199296115284291,1.04144033316253e-05,0.111974861306582,0.283563096179241,"Sig.",46
"Leptodiaptomus sicilis","mean_min",0.191503165868793,2.30926572800435e-05,0.103967008601801,0.276095243202513,"Sig.",46
"Leptodiaptomus sicilis","mean_range",0.165146863406367,0.0002712276418307,0.0769677288309143,0.25076252570781,"Sig.",46
"Leptodiaptomus sicilis","med",0.196851100809158,1.34157179952029e-05,0.109461200032286,0.281221179535432,"Sig.",46
"Leptodiaptomus sicilis","min",0.194600494513934,1.68910253011183e-05,0.10714839272607,0.279064584919551,"Sig.",46
"Leptodiaptomus sicilis","range",0.163167216296439,0.000321799874796109,0.0749449953126849,0.248855014681246,"Sig.",46
"Leptodiaptomus sicilis","var",0.10232392859296,0.0246696226265678,0.0131295110675907,0.189902814698282,"Sig.",46
"Limnocalanus macrurus","max",0.472545476403697,4.35133546494264e-06,0.28967236158271,0.622132446553507,"Sig.",46
"Limnocalanus macrurus","mean",0.464893610157644,6.4977750453572e-06,0.280663498044959,0.616084888651845,"Sig.",46
"Limnocalanus macrurus","mean_max",0.480263328746412,2.87527370318442e-06,0.298791855405734,0.628214126818293,"Sig.",46
"Limnocalanus macrurus","mean_min",0.454195915367712,1.12023792790804e-05,0.268122833047046,0.607600112669977,"Sig.",46
"Limnocalanus macrurus","mean_range",0.309706576355868,0.00371048435709202,0.104701694102431,0.48946369165343,"Sig.",46
"Limnocalanus macrurus","med",0.451513201873766,1.28054298331957e-05,0.264987807674512,0.605466838202312,"Sig.",46
"Limnocalanus macrurus","min",0.48443010340921,2.28926086012863e-06,0.303729174966375,0.631490053817281,"Sig.",46
"Limnocalanus macrurus","range",0.417257250417318,6.42120648297277e-05,0.225299908331911,0.578030877126557,"Sig.",46
"Limnocalanus macrurus","var",0.381369721004914,0.000291362853087261,0.184393953054831,0.54889293855875,"Sig.",46
"Senecella calanoides","max",0.25074940106946,0.109220309574765,-0.0575693552541252,0.515401686669384,"Non Sig.",46
"Senecella calanoides","mean",0.264740863539328,0.0902046035987121,-0.0426198178688298,0.526322694594591,"Non Sig.",46
"Senecella calanoides","mean_max",0.305510721713702,0.0491246956653635,0.00174102226645478,0.55766087799432,"Sig.",46
"Senecella calanoides","mean_min",0.240479588362742,0.12501395810421,-0.0684551075800874,0.507330522266481,"Non Sig.",46
"Senecella calanoides","mean_range",0.462198545994639,0.0020592158728459,0.184133662037926,0.671762914398637,"Sig.",46
"Senecella calanoides","med",0.294382346372479,0.0584358695319366,-0.0104873378355805,0.549177667990984,"Non Sig.",46
"Senecella calanoides","min",0.232481222039003,0.138455563275894,-0.0768825303132854,0.501011915515779,"Non Sig.",46
"Senecella calanoides","range",0.249700132136091,0.110760620980808,-0.0586849276788089,0.514579202046651,"Non Sig.",46
"Senecella calanoides","var",0.115527785271222,0.466273565682255,-0.195259632733508,0.405230483854065,"Non Sig.",46
"Skistodiaptomus sp","max",0.663298788668667,3.09816704698681e-36,0.591415909381473,0.724722733959249,"Sig.",46
"Skistodiaptomus sp","mean",0.542200514939881,2.03699903145645e-22,0.452966972802683,0.620678133100902,"Sig.",46
"Skistodiaptomus sp","mean_max",0.572396504950836,2.45716157770037e-25,0.487091218491769,0.646883035017988,"Sig.",46
"Skistodiaptomus sp","mean_min",0.512153286772123,8.61465445060226e-20,0.419268409836784,0.594427133042404,"Sig.",46
"Skistodiaptomus sp","mean_range",0.404440034035534,3.0226705485646e-12,0.300533218229553,0.498859180447232,"Sig.",46
"Skistodiaptomus sp","med",0.526439326303427,5.23742381739725e-21,0.435258633436965,0.606930149698009,"Sig.",46
"Skistodiaptomus sp","min",0.394256830357715,1.16053708390697e-11,0.289472196895551,0.489703811278028,"Sig.",46
"Skistodiaptomus sp","range",0.181806094845277,0.00247450405178379,0.0649181896279512,0.293772545765055,"Sig.",46
"Skistodiaptomus sp","var",0.154365153814784,0.0103598765650741,0.0367522560941355,0.267760097654018,"Sig.",46
"Epischura lacustris","max",0.880525693730341,3.40860270963837e-34,0.827804087586394,0.9178310670008,"Sig.",47
"Epischura lacustris","mean",0.755177208094179,4.76753716400338e-20,0.657224241317639,0.828043189962785,"Sig.",47
"Epischura lacustris","mean_max",0.77580923991846,1.02100382307174e-21,0.684627860327145,0.843083550409915,"Sig.",47
"Epischura lacustris","mean_min",0.7364410986429,1.14046133368e-18,0.632561174646786,0.81429345188382,"Sig.",47
"Epischura lacustris","mean_range",0.405491326663244,2.35892744092723e-05,0.229081296029597,0.556112378175491,"Sig.",47
"Epischura lacustris","med",0.732442417829002,2.16909607234138e-18,0.627324694027423,0.811347611158349,"Sig.",47
"Epischura lacustris","min",0.655513324736608,7.65678849716482e-14,0.528399229971378,0.753882599697309,"Sig.",47
"Epischura lacustris","range",0.433603235598654,5.30226832725442e-06,0.261149779369742,0.579234237535626,"Sig.",47
"Epischura lacustris","var",0.183499055805054,0.0648750695361291,-0.0113820193717885,0.364950349148372,"Non Sig.",47
"Leptodiaptomus minutus","max",0.625168140244555,1.55566357484332e-36,0.553941565460642,0.687309871639711,"Sig.",47
"Leptodiaptomus minutus","mean",0.587891744647236,1.67826488948011e-31,0.511710039262282,0.654901087687835,"Sig.",47
"Leptodiaptomus minutus","mean_max",0.610805131873536,1.6232140998415e-34,0.537625767622974,0.674851639335212,"Sig.",47
"Leptodiaptomus minutus","mean_min",0.565664783689589,8.48492883387166e-29,0.486702449216805,0.635458542403769,"Sig.",47
"Leptodiaptomus minutus","mean_range",0.444694905599867,3.87159682773919e-17,0.352830766760589,0.528068085777894,"Sig.",47
"Leptodiaptomus minutus","med",0.57342873534667,1.01748374540558e-29,0.495423000683082,0.642259961429978,"Sig.",47
"Leptodiaptomus minutus","min",0.465167140238834,8.43888493248528e-19,0.375225096806896,0.546431629523717,"Sig.",47
"Leptodiaptomus minutus","range",0.34432411602397,1.89391217231634e-10,0.244538397347536,0.436893140338349,"Sig.",47
"Leptodiaptomus minutus","var",0.286348005859154,1.56647473280744e-07,0.183100624384047,0.383347574020115,"Sig.",47
"Leptodiaptomus sicilis","max",0.186189781935074,3.90363994838482e-05,0.0985135988060283,0.270997653519856,"Sig.",47
"Leptodiaptomus sicilis","mean",0.193090514257302,1.96850977204904e-05,0.105597210797496,0.277617201384372,"Sig.",47
"Leptodiaptomus sicilis","mean_max",0.197799862490512,1.21646054303586e-05,0.110436466675268,0.282130054542604,"Sig.",47
"Leptodiaptomus sicilis","mean_min",0.189890238621971,2.71237559392887e-05,0.10231101863178,0.274548325212944,"Sig.",47
"Leptodiaptomus sicilis","mean_range",0.172399266347212,0.000142592095652652,0.084384183795859,0.257744984631911,"Sig.",47
"Leptodiaptomus sicilis","med",0.196290329744277,1.42117525403761e-05,0.108884842160724,0.280683912540926,"Sig.",47
"Leptodiaptomus sicilis","min",0.194600494513934,1.68910253011183e-05,0.10714839272607,0.279064584919551,"Sig.",47
"Leptodiaptomus sicilis","range",0.159209872090333,0.000450298667356799,0.0709036957478267,0.245039877981186,"Sig.",47
"Leptodiaptomus sicilis","var",0.0994023525816074,0.0291044276685163,0.0101783080931176,0.187056065323913,"Sig.",47
"Limnocalanus macrurus","max",0.469761350212235,5.04045275624875e-06,0.28639073856118,0.61993411079616,"Sig.",47
"Limnocalanus macrurus","mean",0.461645183635935,7.68131413737752e-06,0.276848779373294,0.61351213387478,"Sig.",47
"Limnocalanus macrurus","mean_max",0.477158039666684,3.4009948452457e-06,0.295118624636315,0.625769325776596,"Sig.",47
"Limnocalanus macrurus","mean_min",0.450955005886742,1.31649252515648e-05,0.26433599375433,0.605022686557865,"Sig.",47
"Limnocalanus macrurus","mean_range",0.311090600036254,0.00355198836223249,0.106216248503202,0.490627476873261,"Sig.",47
"Limnocalanus macrurus","med",0.443648638938739,1.88312510335737e-05,0.255819929748222,0.59920021963129,"Sig.",47
"Limnocalanus macrurus","min",0.48443010340921,2.28926086012863e-06,0.303729174966375,0.631490053817281,"Sig.",47
"Limnocalanus macrurus","range",0.41605510157482,6.77401418067639e-05,0.223918610415358,0.577061415796861,"Sig.",47
"Limnocalanus macrurus","var",0.383156813904863,0.000271310437680961,0.18641493101177,0.550353618039707,"Sig.",47
"Senecella calanoides","max",0.251623968940923,0.107948950902887,-0.0566389345742602,0.516086856969914,"Non Sig.",47
"Senecella calanoides","mean",0.256192794595449,0.101489662631186,-0.0517696080462495,0.519660757696059,"Non Sig.",47
"Senecella calanoides","mean_max",0.297885756331255,0.0553638260159937,-0.006647442861043,0.551854008327611,"Non Sig.",47
"Senecella calanoides","mean_min",0.231204581089214,0.140696492305149,-0.0782235756688415,0.500000729200123,"Non Sig.",47
"Senecella calanoides","mean_range",0.461301842830495,0.00210644333955161,0.183032370148074,0.67113704097349,"Sig.",47
"Senecella calanoides","med",0.269709580252072,0.0841065019541054,-0.0372775397967089,0.530180360487923,"Non Sig.",47
"Senecella calanoides","min",0.232481222039003,0.138455563275894,-0.0768825303132854,0.501011915515779,"Non Sig.",47
"Senecella calanoides","range",0.250872009683024,0.109041390396181,-0.057438948719011,0.515497763397804,"Non Sig.",47
"Senecella calanoides","var",0.112858436403662,0.476705135268598,-0.197859755051602,0.402967520408333,"Non Sig.",47
"Skistodiaptomus sp","max",0.654297018801976,5.4867950545539e-35,0.580976483813961,0.717083820633745,"Sig.",47
"Skistodiaptomus sp","mean",0.535504485210094,8.2624010701342e-22,0.445435097389999,0.614843289139295,"Sig.",47
"Skistodiaptomus sp","mean_max",0.565843848612534,1.1202373041562e-24,0.479663919394599,0.641211367106836,"Sig.",47
"Skistodiaptomus sp","mean_min",0.505585860029749,2.98807896980361e-19,0.411936838798575,0.588666001115405,"Sig.",47
"Skistodiaptomus sp","mean_range",0.406348134011991,2.33712139324729e-12,0.30260891509253,0.500572346681803,"Sig.",47
"Skistodiaptomus sp","med",0.522081374115295,1.24792806481865e-20,0.43037471519775,0.603120326568489,"Sig.",47
"Skistodiaptomus sp","min",0.387047110913253,2.92685794418358e-11,0.281657865751987,0.483209048124257,"Sig.",47
"Skistodiaptomus sp","range",0.17531172914194,0.00353875221123137,0.0582353765329004,0.287631200441022,"Sig.",47
"Skistodiaptomus sp","var",0.15905778785173,0.00822954892968036,0.0415556611462761,0.272220195671741,"Sig.",47
"Epischura lacustris","max",0.877434067543596,1.13005513203246e-33,0.823476252382774,0.915661494423602,"Sig.",48
"Epischura lacustris","mean",0.751325009034731,9.3700776888176e-20,0.652136253215721,0.825223343127519,"Sig.",48
"Epischura lacustris","mean_max",0.772107334161916,2.09583105481778e-21,0.679691912260953,0.840392656407472,"Sig.",48
"Epischura lacustris","mean_min",0.732644209855466,2.10043414949401e-18,0.62758872363873,0.811496368059908,"Sig.",48
"Epischura lacustris","mean_range",0.411720449113386,1.71409828141445e-05,0.236154256302698,0.561255977329694,"Sig.",48
"Epischura lacustris","med",0.727948557489567,4.40702703785136e-18,0.621451072424124,0.808032180383293,"Sig.",48
"Epischura lacustris","min",0.658019410411503,5.71160763984024e-14,0.531568394428707,0.7557786329688,"Sig.",48
